id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,participants_category,participants,protesteridentity
6632011001,Jordan,663,2011,MENA,1,1,7,1,2011,7,1,2011,0,,200,
6632011002,Jordan,663,2011,MENA,1,2,14,1,2011,14,1,2011,0,,5000,
6632011003,Jordan,663,2011,MENA,1,3,16,1,2011,16,1,2011,0,,100s,
6632011004,Jordan,663,2011,MENA,1,4,21,1,2011,21,1,2011,0,,1000s,
6632011005,Jordan,663,2011,MENA,1,5,28,1,2011,28,1,2011,0,,1000s,
6632011006,Jordan,663,2011,MENA,1,6,4,2,2011,4,2,2011,0,,100s,
6632011007,Jordan,663,2011,MENA,1,7,18,2,2011,18,2,2011,0,,100s,
6632011008,Jordan,663,2011,MENA,1,8,25,2,2011,25,2,2011,0,,6000,
6632011009,Jordan,663,2011,MENA,1,9,4,3,2011,4,3,2011,1,,5000,
6632011010,Jordan,663,2011,MENA,1,10,7,3,2011,7,3,2011,0,,200,
6632011011,Jordan,663,2011,MENA,1,11,24,3,2011,25,3,2011,1,,1500,
6632011012,Jordan,663,2011,MENA,1,12,1,4,2011,1,4,2011,0,,800,"muslim brotherhood, march 24 movement"
6632011013,Jordan,663,2011,MENA,1,13,15,4,2011,15,4,2011,1,,2000,
6632011014,Jordan,663,2011,MENA,1,14,15,7,2011,15,7,2011,0,,100s,
6632011015,Jordan,663,2011,MENA,1,15,22,7,2011,22,7,2011,0,,100s,
6632012001,Jordan,663,2012,MENA,1,1,27,1,2012,27,1,2012,0,,150,
6632012002,Jordan,663,2012,MENA,1,2,4,5,2012,4,5,2012,0,,100s,
6632012003,Jordan,663,2012,MENA,1,3,1,9,2012,1,9,2012,0,,3600,
6632012004,Jordan,663,2012,MENA,1,4,13,9,2012,13,9,2012,0,,200,
6632012005,Jordan,663,2012,MENA,1,5,5,10,2012,5,10,2012,0,,"15,000",muslim brotherhood
6632012006,Jordan,663,2012,MENA,1,6,13,11,2012,16,11,2012,1,,10000s,
6632012007,Jordan,663,2012,MENA,1,7,30,11,2012,30,11,2012,0,,3000,
6632012008,Jordan,663,2012,MENA,1,8,14,12,2012,14,12,2012,0,,70,
6632013001,Jordan,663,2013,MENA,1,1,18,1,2013,18,1,2013,0,,100s,
6632013002,Jordan,663,2013,MENA,1,2,3,5,2013,3,5,2013,0,,1000s,
6632014001,Jordan,663,2014,MENA,1,1,6,4,2014,6,4,2014,1,2000-4999,1000s,syrian refugees
6632014002,Jordan,663,2014,MENA,1,2,25,6,2014,25,6,2014,0,100-999,100,"anti government demonstrators, isis supporters"
6632014003,Jordan,663,2014,MENA,1,3,27,6,2014,27,6,2014,0,100-999,100,"anti government demonstrators, isis supporters"
6632014004,Jordan,663,2014,MENA,1,4,7,8,2014,7,8,2014,0,2000-4999,1000s,protesters
6632015001,Jordan,663,2015,MENA,1,1,27,1,2015,28,1,2015,0,100-999,100s,protesters
6632015002,Jordan,663,2015,MENA,1,2,28,1,2015,28,1,2015,0,100-999,200,captured pilot kaseasbeh s relatives
6632016001,Jordan,663,2016,MENA,1,1,25,9,2016,25,9,2016,0,1000-1999,1000+,christians
6632016002,Jordan,663,2016,MENA,1,2,30,9,2016,30,9,2016,0,2000-4999,1000s,leftists; pro palestine activists
6632016003,Jordan,663,2016,MENA,1,3,30,9,2016,30,9,2016,1,50-99,50+,teachers
6632017001,Jordan,663,2017,MENA,1,1,16,7,2017,25,7,2017,0,50-99,50,howeitat
6632018001,Jordan,663,2018,MENA,1,1,1,6,2018,4,6,2018,0,>10000,thousands,protesters
6632019000,Jordan,663,2019,MENA,0,0,,,,,,,,,,
6632020000,Jordan,663,2020,MENA,0,0,,,,,,,,,,
6701990000,Saudi Arabia,670,1990,MENA,0,0,,,,,,,0,,.,
6701991000,Saudi Arabia,670,1991,MENA,0,0,,,,,,,0,,.,
6701992000,Saudi Arabia,670,1992,MENA,0,0,,,,,,,0,,.,
6701993000,Saudi Arabia,670,1993,MENA,0,0,,,,,,,0,,.,
6701994001,Saudi Arabia,670,1994,MENA,1,1,21,9,1994,22,9,1994,0,,8000,militants
6701995000,Saudi Arabia,670,1995,MENA,0,0,,,,,,,0,,.,
6701996000,Saudi Arabia,670,1996,MENA,0,0,,,,,,,0,,.,
6701997000,Saudi Arabia,670,1997,MENA,0,0,,,,,,,0,,.,
6701998000,Saudi Arabia,670,1998,MENA,0,0,,,,,,,0,,.,
6701999000,Saudi Arabia,670,1999,MENA,0,0,,,,,,,0,,.,
6702000000,Saudi Arabia,670,2000,MENA,0,0,,,,,,,0,,.,
6702001000,Saudi Arabia,670,2001,MENA,0,0,,,,,,,0,,.,
6702002000,Saudi Arabia,670,2002,MENA,0,0,,,,,,,0,,.,
6702003001,Saudi Arabia,670,2003,MENA,1,1,20,3,2003,20,3,2003,0,,1000,anti us
6702003002,Saudi Arabia,670,2003,MENA,1,2,14,10,2003,14,10,2003,0,,1000,saad al fagih
6702003003,Saudi Arabia,670,2003,MENA,1,3,23,10,2003,23,10,2003,0,,1000,saad al fagih
6702004001,Saudi Arabia,670,2004,MENA,1,1,16,12,2004,16,12,2004,0,,1000,saad al fagih
6702005000,Saudi Arabia,670,2005,MENA,0,0,,,,,,,0,,.,
6702006000,Saudi Arabia,670,2006,MENA,0,0,,,,,,,0,,.,
6702007000,Saudi Arabia,670,2007,MENA,0,0,,,,,,,0,,.,
6702008001,Saudi Arabia,670,2008,MENA,1,1,6,11,2008,6,11,2008,0,,70,"lawyers, students, journalists"
6702008002,Saudi Arabia,670,2008,MENA,1,2,27,12,2008,27,12,2008,0,,300,
6702009000,Saudi Arabia,670,2009,MENA,0,0,,,,,,,0,,.,
6702010000,Saudi Arabia,670,2010,MENA,0,0,,,,,,,0,,.,
6702011001,Saudi Arabia,670,2011,MENA,1,1,4,3,2011,4,3,2011,0,,100,
6702011002,Saudi Arabia,670,2011,MENA,1,2,10,3,2011,10,3,2011,0,,200,
6702011003,Saudi Arabia,670,2011,MENA,1,3,11,3,2011,11,3,2011,0,,500,
6702011004,Saudi Arabia,670,2011,MENA,1,4,13,3,2011,13,3,2011,0,,50,
6702011005,Saudi Arabia,670,2011,MENA,1,5,14,3,2011,14,3,2011,0,,100,
6702011006,Saudi Arabia,670,2011,MENA,1,6,18,3,2011,18,3,2011,0,,100s,
6702011007,Saudi Arabia,670,2011,MENA,1,7,21,11,2011,21,11,2011,0,,100s,
6702012001,Saudi Arabia,670,2012,MENA,1,1,9,3,2012,9,3,2012,0,,10s,female students
6702012002,Saudi Arabia,670,2012,MENA,1,2,8,7,2012,9,7,2012,0,,100s,
6702012003,Saudi Arabia,670,2012,MENA,1,3,10,7,2012,10,7,2012,1,,100s,
6702013001,Saudi Arabia,670,2013,MENA,1,1,1,3,2013,1,3,2013,0,,100s,
6702013002,Saudi Arabia,670,2013,MENA,1,2,10,11,2013,10,11,2013,1,,1000s,
6702014000,Saudi Arabia,670,2014,MENA,0,0,,,,,,,,,,
6702015000,Saudi Arabia,670,2015,MENA,0,0,,,,,,,,,,
6702016001,Saudi Arabia,670,2016,MENA,1,1,2,1,2016,11,1,2016,0,100-999,hundreds,shiites
6702017001,Saudi Arabia,670,2017,MENA,1,1,22,4,2017,23,4,2017,0,1000-1999,1000,workers
6702018000,Saudi Arabia,670,2018,MENA,0,0,,,,,,,,,,
6702019000,Saudi Arabia,670,2019,MENA,0,0,,,,,,,,,,
6702020000,Saudi Arabia,670,2020,MENA,0,0,,,,,,,,,,
6782016001,Yemen,678,2016,MENA,1,1,20,8,2016,20,8,2016,0,>10000,Tens of thousands,houthi rebels
6782017000,Yemen,678,2017,MENA,0,0,,,,,,,,,,
6782018000,Yemen,678,2018,MENA,0,0,,,,,,,,,,
6782019000,Yemen,678,2019,MENA,0,0,,,,,,,,,,
6782020000,Yemen,678,2020,MENA,0,0,,,,,,,,,,
6791990001,Yemen,679,1990,MENA,1,1,22,3,1990,22,3,1990,0,,100,students
6791990002,Yemen,679,1990,MENA,1,2,27,3,1990,27,3,1990,0,,1000,students
6791990003,Yemen,679,1990,MENA,1,3,31,10,1990,31,10,1990,0,,50,public
6791991000,Yemen,679,1991,MENA,0,0,,,,,,,0,,.,
6791992001,Yemen,679,1992,MENA,1,1,9,12,1992,15,12,1992,1,,100,sons of yemen league
6791992002,Yemen,679,1992,MENA,1,2,12,12,1992,12,12,1992,0,,50,anti government groups
6791993000,Yemen,679,1993,MENA,0,0,,,,,,,0,,.,
6791994001,Yemen,679,1994,MENA,1,1,6,1,1994,6,1,1994,0,,100,protestors
6791994002,Yemen,679,1994,MENA,1,2,23,7,1994,23,7,1994,0,,100,protestors
6791994003,Yemen,679,1994,MENA,1,3,2,9,1994,5,9,1994,1,,50,salafiyah
6791995001,Yemen,679,1995,MENA,1,1,25,1,1995,25,1,1995,0,,50,protestors
6791995002,Yemen,679,1995,MENA,1,2,29,3,1995,29,3,1995,0,,50,protestors
6791996001,Yemen,679,1996,MENA,1,1,6,6,1996,6,6,1996,1,,50,protestors
6791997001,Yemen,679,1997,MENA,1,1,11,9,1997,11,9,1997,0,,1000,opposition members
6791998001,Yemen,679,1998,MENA,1,1,20,6,1998,1,7,1998,1,,1000,protestors
6791999000,Yemen,679,1999,MENA,0,0,,,,,,,0,,.,
6792000000,Yemen,679,2000,MENA,0,0,,,,,,,0,,.,
6792001001,Yemen,679,2001,MENA,1,1,24,3,2001,24,3,2001,0,,10000,protestors
6792002001,Yemen,679,2002,MENA,1,1,9,4,2002,9,4,2002,0,,300000,anti war
6792003001,Yemen,679,2003,MENA,1,1,22,3,2003,22,3,2003,1,,300000,anti war
6792004001,Yemen,679,2004,MENA,1,1,9,6,2004,9,6,2004,0,,2000,women
6792005001,Yemen,679,2005,MENA,1,1,15,3,2005,15,3,2005,0,,1000,saba party
6792005002,Yemen,679,2005,MENA,1,2,12,6,2005,12,6,2005,0,,50,yemeni student union
6792005003,Yemen,679,2005,MENA,1,3,20,7,2005,23,7,2005,1,,100,protestors
6792006000,Yemen,679,2006,MENA,0,0,,,,,,,0,,.,
6792007001,Yemen,679,2007,MENA,1,1,13,10,2007,13,10,2007,0,,50,
6792008001,Yemen,679,2008,MENA,1,1,13,1,2008,13,1,2008,1,,100,yemen socialist party
6792008002,Yemen,679,2008,MENA,1,2,27,3,2008,27,3,2008,0,,10000,common forum
6792008003,Yemen,679,2008,MENA,1,3,1,4,2008,2,4,2008,1,,50,socialist party
6792008004,Yemen,679,2008,MENA,1,4,13,10,2008,13,10,2008,0,,100,peaceful struggle organization
6792008005,Yemen,679,2008,MENA,1,5,18,11,2008,18,11,2008,0,,1000,joint meeting parties
6792008006,Yemen,679,2008,MENA,1,6,28,12,2008,28,12,2008,0,,1000000,people general congress
6792009001,Yemen,679,2009,MENA,1,1,18,1,2009,18,1,2009,1,,50,opposition
6792009002,Yemen,679,2009,MENA,1,2,18,4,2009,18,4,2009,0,,50,southern mobility movement
6792009003,Yemen,679,2009,MENA,1,3,19,4,2009,19,4,2009,0,,100,peaceful struggle movement
6792009004,Yemen,679,2009,MENA,1,4,28,4,2009,28,4,2009,0,,100,opposition
6792009005,Yemen,679,2009,MENA,1,5,1,5,2009,1,5,2009,0,,100,southern mobility movement
6792009006,Yemen,679,2009,MENA,1,6,19,5,2009,19,5,2009,0,,100,opposition
6792009007,Yemen,679,2009,MENA,1,7,31,5,2009,31,5,2009,1,,2000,secessionists
6792009008,Yemen,679,2009,MENA,1,8,29,6,2009,29,6,2009,0,,100,yemeni tourism federation
6792009009,Yemen,679,2009,MENA,1,9,7,7,2009,7,7,2009,1,,1000,secessionists
6792009010,Yemen,679,2009,MENA,1,10,11,7,2009,11,7,2009,1,,100,southern mobility movement
6792009011,Yemen,679,2009,MENA,1,11,25,7,2009,25,7,2009,1,,100,southern mobility movement
6792009012,Yemen,679,2009,MENA,1,12,23,8,2009,23,8,2009,0,,100,residents
6792009013,Yemen,679,2009,MENA,1,13,30,9,2009,30,9,2009,1,,100,southern mobility movement
6792009014,Yemen,679,2009,MENA,1,14,10,12,2009,10,12,2009,0,,1000,southern mobility movement
6792010001,Yemen,679,2010,MENA,1,1,24,2,2010,24,2,2010,1,,100,secessionists
6792010002,Yemen,679,2010,MENA,1,2,25,2,2010,25,2,2010,0,,1000,southern mobility movement
6792010003,Yemen,679,2010,MENA,1,3,22,3,2010,22,3,2010,0,,100,women
6792010004,Yemen,679,2010,MENA,1,4,16,4,2010,16,4,2010,0,,1000,joint meeting parties
6792010005,Yemen,679,2010,MENA,1,5,7,7,2010,7,7,2010,1,,50,southern mobility movement
6792010006,Yemen,679,2010,MENA,1,6,14,12,2010,14,12,2010,0,,100,joint meeting party
6792011001,Yemen,679,2011,MENA,1,1,22,1,2011,22,1,2011,0,,1000s,
6792011002,Yemen,679,2011,MENA,1,2,27,1,2011,27,1,2011,0,,1000s,
6792011003,Yemen,679,2011,MENA,1,3,3,2,2011,3,2,2011,0,,1000s,
6792011004,Yemen,679,2011,MENA,1,4,10,2,2011,10,2,2011,0,,1000s,
6792011005,Yemen,679,2011,MENA,1,5,11,2,2011,17,2,2011,1,,1000s,
6792011006,Yemen,679,2011,MENA,1,6,18,2,2011,18,2,2011,1,,51000+,
6792011007,Yemen,679,2011,MENA,1,7,19,2,2011,19,2,2011,0,,1000s,
6792011008,Yemen,679,2011,MENA,1,8,20,2,2011,22,2,2011,1,,10000s,
6792011009,Yemen,679,2011,MENA,1,9,23,2,2011,23,2,2011,0,,1000s,
6792011010,Yemen,679,2011,MENA,1,10,25,2,2011,25,2,2011,0,,100000s,
6792011011,Yemen,679,2011,MENA,1,11,1,3,2011,1,3,2011,0,,1000s,
6792011012,Yemen,679,2011,MENA,1,12,2,3,2011,2,3,2011,0,,10000s,
6792011013,Yemen,679,2011,MENA,1,13,4,3,2011,4,3,2011,0,,10000s,
6792011014,Yemen,679,2011,MENA,1,14,8,3,2011,9,3,2011,0,,10000s,
6792011015,Yemen,679,2011,MENA,1,15,11,3,2011,13,3,2011,1,,100000s,
6792011016,Yemen,679,2011,MENA,1,16,13,3,2011,13,3,2011,0,,1000s,
6792011017,Yemen,679,2011,MENA,1,17,14,3,2011,14,3,2011,1,,10000s,
6792011018,Yemen,679,2011,MENA,1,18,16,3,2011,16,3,2011,1,,10000s,
6792011019,Yemen,679,2011,MENA,1,19,17,3,2011,17,3,2011,1,,10000s,
6792011020,Yemen,679,2011,MENA,1,20,18,3,2011,18,3,2011,1,,100000,
6792011021,Yemen,679,2011,MENA,1,21,19,3,2011,19,3,2011,0,,1000s,
6792011022,Yemen,679,2011,MENA,1,22,20,3,2011,22,3,2011,0,,10000s,
6792011023,Yemen,679,2011,MENA,1,23,25,3,2011,25,3,2011,0,,10000s,
6792011024,Yemen,679,2011,MENA,1,24,2,4,2011,2,4,2011,1,,10000s,
6792011025,Yemen,679,2011,MENA,1,25,4,4,2011,5,4,2011,1,,10000s,
6792011026,Yemen,679,2011,MENA,1,26,8,4,2011,8,4,2011,0,,100000+,
6792011027,Yemen,679,2011,MENA,1,27,9,4,2011,9,4,2011,0,,100s,
6792011028,Yemen,679,2011,MENA,1,28,11,4,2011,11,4,2011,0,,10000s,
6792011029,Yemen,679,2011,MENA,1,29,13,4,2011,13,4,2011,1,,1000s,
6792011030,Yemen,679,2011,MENA,1,30,15,4,2011,15,4,2011,1,,100000+,
6792011031,Yemen,679,2011,MENA,1,31,16,4,2011,16,4,2011,0,,1000s,yemeni women
6792011032,Yemen,679,2011,MENA,1,32,17,4,2011,17,4,2011,0,,10000s,
6792011033,Yemen,679,2011,MENA,1,33,19,4,2011,19,4,2011,0,,1000s,
6792011034,Yemen,679,2011,MENA,1,34,22,4,2011,22,4,2011,0,,100000s,
6792011035,Yemen,679,2011,MENA,1,35,25,4,2011,25,4,2011,1,,1000s,
6792011036,Yemen,679,2011,MENA,1,36,27,4,2011,27,4,2011,1,,10000s,
6792011037,Yemen,679,2011,MENA,1,37,9,5,2011,9,5,2011,0,,1000s,
6792011038,Yemen,679,2011,MENA,1,38,11,5,2011,11,5,2011,0,,1000s,
6792011039,Yemen,679,2011,MENA,1,39,13,5,2011,13,5,2011,0,,10000s,
6792011040,Yemen,679,2011,MENA,1,40,27,5,2011,27,5,2011,0,,10000s,
6792011041,Yemen,679,2011,MENA,1,41,29,5,2011,30,5,2011,0,,1000s,
6792011042,Yemen,679,2011,MENA,1,42,10,6,2011,10,6,2011,0,,10000s,
6792011043,Yemen,679,2011,MENA,1,43,14,6,2011,14,6,2011,0,,100000s,
6792011044,Yemen,679,2011,MENA,1,44,26,6,2011,26,6,2011,0,,10000s,
6792011045,Yemen,679,2011,MENA,1,45,17,7,2011,17,7,2011,0,,10000s,
6792011046,Yemen,679,2011,MENA,1,46,18,7,2011,18,7,2011,0,,10000s,
6792011047,Yemen,679,2011,MENA,1,47,29,7,2011,29,7,2011,0,,10000s,
6792011048,Yemen,679,2011,MENA,1,48,2,9,2011,2,9,2011,0,,10000s,
6792011049,Yemen,679,2011,MENA,1,49,18,9,2011,18,9,2011,0,,100000,
6792011050,Yemen,679,2011,MENA,1,50,22,9,2011,22,9,2011,0,,1000s,
6792011051,Yemen,679,2011,MENA,1,51,29,9,2011,29,9,2011,0,,10000s,
6792011052,Yemen,679,2011,MENA,1,52,15,10,2011,15,10,2011,0,,1000s,
6792011053,Yemen,679,2011,MENA,1,53,16,10,2011,16,10,2011,0,,1000s,
6792011054,Yemen,679,2011,MENA,1,54,18,10,2011,18,10,2011,0,,10000s,
6792011055,Yemen,679,2011,MENA,1,55,25,10,2011,25,10,2011,0,,1000s,
6792011056,Yemen,679,2011,MENA,1,56,11,11,2011,11,11,2011,0,,10000s,
6792011057,Yemen,679,2011,MENA,1,57,23,11,2011,23,11,2011,0,,1000s,
6792011058,Yemen,679,2011,MENA,1,58,24,12,2011,24,12,2011,0,,100000s,
6792012001,Yemen,679,2012,MENA,1,1,13,1,2012,13,1,2012,0,,1000s,
6792012002,Yemen,679,2012,MENA,1,2,18,3,2012,18,3,2012,0,,100000s,
6792012003,Yemen,679,2012,MENA,1,3,7,9,2012,7,9,2012,0,,10000s,
6792012004,Yemen,679,2012,MENA,1,4,28,9,2012,28,9,2012,0,,1000s,
6792013001,Yemen,679,2013,MENA,1,1,4,1,2013,4,1,2013,0,,100s,
6792013002,Yemen,679,2013,MENA,1,2,21,2,2013,21,2,2013,0,,1000s,
6792013003,Yemen,679,2013,MENA,1,3,5,6,2013,5,6,2013,0,,100s,
6792014001,Yemen,679,2014,MENA,1,1,8,1,2014,8,1,2014,0,50-99,>50,victim s family
6792014002,Yemen,679,2014,MENA,1,2,14,1,2014,14,1,2014,0,50-99,>50,independent youth movement s rescue campaign
6792014003,Yemen,679,2014,MENA,1,3,19,1,2014,19,1,2014,0,100-999,100,independent youth movement s rescue campaign
6792014004,Yemen,679,2014,MENA,1,4,28,1,2014,28,1,2014,0,50-99,>50,brigade 10 soldiers
6792014005,Yemen,679,2014,MENA,1,5,28,1,2014,28,1,2014,0,50-99,>50,southerners
6792014006,Yemen,679,2014,MENA,1,6,11,2,2014,11,2,2014,0,>10000,100000s,protesters
6792014007,Yemen,679,2014,MENA,1,7,21,2,2014,21,2,2014,0,50-99,>50,protesters
6792014008,Yemen,679,2014,MENA,1,8,23,2,2014,23,2,2014,0,50-99,>50,journalists
6792014009,Yemen,679,2014,MENA,1,9,3,3,2014,3,3,2014,0,50-99,>50,truck drivers
6792014010,Yemen,679,2014,MENA,1,10,18,3,2014,18,3,2014,0,50-99,>50,houthis
6792014011,Yemen,679,2014,MENA,1,11,18,3,2014,18,3,2014,0,100-999,100s,demonstrators
6792014012,Yemen,679,2014,MENA,1,12,20,3,2014,20,3,2014,0,100-999,300,residents
6792014013,Yemen,679,2014,MENA,1,13,5,4,2014,5,4,2014,0,50-99,>50,muhamasheen
6792014014,Yemen,679,2014,MENA,1,14,13,4,2014,13,4,2014,0,100-999,300,february 11th movement
6792014015,Yemen,679,2014,MENA,1,15,20,4,2014,20,4,2014,0,100-999,100s,farmers
6792014016,Yemen,679,2014,MENA,1,16,3,6,2014,3,6,2014,0,50-99,>50,human rights activists
6792014017,Yemen,679,2014,MENA,1,17,11,6,2014,11,6,2014,0,50-99,>50,protesters
6792014018,Yemen,679,2014,MENA,1,18,4,8,2014,4,8,2014,0,2000-4999,1000s,houthis
6792014019,Yemen,679,2014,MENA,1,19,18,8,2014,15,10,2014,1,>10000,100000,"houthis, some soldiers, houthis? protest organizing committee"
6792014020,Yemen,679,2014,MENA,1,20,28,8,2014,28,8,2014,1,50-99,>50,southern movement hirak
6792014021,Yemen,679,2014,MENA,1,21,8,9,2014,10,9,2014,0,100-999,100s,inmates
6792014022,Yemen,679,2014,MENA,1,22,15,9,2014,15,9,2014,0,50-99,>50,yemen today employees
6792014023,Yemen,679,2014,MENA,1,23,28,9,2014,28,9,2014,0,50-99,>50,protesters
6792014024,Yemen,679,2014,MENA,1,24,14,10,2014,6,11,2014,0,100-999,100s,southern movement hirak
6792014025,Yemen,679,2014,MENA,1,25,18,10,2014,18,10,2014,0,50-99,>50,tehama movement
6792014026,Yemen,679,2014,MENA,1,26,19,10,2014,19,10,2014,0,50-99,>50,tehama movement
6792014027,Yemen,679,2014,MENA,1,27,12,11,2014,12,11,2014,0,50-99,>50,tehama movement
6792014028,Yemen,679,2014,MENA,1,28,19,11,2014,19,11,2014,0,50-99,>50,residents
6792014029,Yemen,679,2014,MENA,1,29,30,11,2014,1,12,2014,0,2000-4999,1000s,"secessionists, southern movement"
6792014030,Yemen,679,2014,MENA,1,30,14,12,2014,16,12,2014,0,50-99,50,al thawra staff
6792014031,Yemen,679,2014,MENA,1,31,20,12,2014,20,12,2014,0,100-999,100s,protesters
6792014032,Yemen,679,2014,MENA,1,32,28,12,2014,28,12,2014,0,50-99,>50,southern movement
6792014033,Yemen,679,2014,MENA,1,33,29,12,2014,29,12,2014,0,50-99,>50,southern movement
6792015001,Yemen,679,2015,MENA,1,1,10,1,2015,10,1,2015,0,2000-4999,1000s,"variety of political groups, protesters"
6792015002,Yemen,679,2015,MENA,1,2,22,1,2015,22,1,2015,0,100-999,100s,"protesters, secessionists"
6792015003,Yemen,679,2015,MENA,1,3,23,1,2015,23,1,2015,0,2000-4999,1000s,"protesters, haidi supporters, secessionists"
6792015004,Yemen,679,2015,MENA,1,4,23,1,2015,23,1,2015,0,50-99,>50,anti houthi protesters
6792015005,Yemen,679,2015,MENA,1,5,24,1,2015,24,1,2015,0,>10000,>20000,anti houthi protesters
6792015006,Yemen,679,2015,MENA,1,6,28,1,2015,28,1,2015,0,50-99,>50,anti houthi protesters
6792015007,Yemen,679,2015,MENA,1,7,7,2,2015,7,2,2015,0,50-99,>50,anti houthi protesters
6792015008,Yemen,679,2015,MENA,1,8,11,2,2015,11,2,2015,0,50-99,>50,anti houthi protesters
6792015009,Yemen,679,2015,MENA,1,9,22,3,2015,22,3,2015,0,50-99,>50,anti houthi protesters
6792015010,Yemen,679,2015,MENA,1,10,24,3,2015,24,3,2015,0,2000-4999,1000s,anti houthi protesters
6792015011,Yemen,679,2015,MENA,1,11,12,8,2015,12,8,2015,0,50-99,>50,local militiamen
6901990000,Kuwait,690,1990,MENA,0,0,,,,,,,0,,.,
6901991001,Kuwait,690,1991,MENA,1,1,22,3,1991,22,3,1991,0,,1000,kuwaitis mostly sunnis
6901991002,Kuwait,690,1991,MENA,1,2,8,4,1991,8,4,1991,0,,1000,kuwaitis
6901991003,Kuwait,690,1991,MENA,1,3,4,6,1991,4,6,1991,0,,1000,kuwaitis
6901992001,Kuwait,690,1992,MENA,1,1,5,10,1992,5,10,1992,0,,100,women
6901993001,Kuwait,690,1993,MENA,1,1,7,8,1993,7,8,1993,0,,2000,asian oil workers
6901994000,Kuwait,690,1994,MENA,0,0,,,,,,,0,,.,
6901995000,Kuwait,690,1995,MENA,0,0,,,,,,,0,,.,
6901996000,Kuwait,690,1996,MENA,0,0,,,,,,,0,,.,
6901997000,Kuwait,690,1997,MENA,0,0,,,,,,,0,,.,
6901998000,Kuwait,690,1998,MENA,0,0,,,,,,,0,,.,
6901999001,Kuwait,690,1999,MENA,1,1,30,9,1999,1,11,1999,1,,1000,egyptian and bangladeshi workers
6902000001,Kuwait,690,2000,MENA,1,1,1,2,2000,1,2,2000,0,,100,kuwaiti women
6902001000,Kuwait,690,2001,MENA,0,0,,,,,,,0,,.,
6902002000,Kuwait,690,2002,MENA,0,0,,,,,,,0,,.,
6902003000,Kuwait,690,2003,MENA,0,0,,,,,,,0,,.,
6902004000,Kuwait,690,2004,MENA,0,0,,,,,,,0,,.,
6902005001,Kuwait,690,2005,MENA,1,1,7,3,2005,7,3,2005,0,,500,kuwaiti women
6902006001,Kuwait,690,2006,MENA,1,1,5,5,2006,5,5,2006,0,,100,young kuwaitis orange movement or orange youth
6902007000,Kuwait,690,2007,MENA,0,0,,,,,,,0,,.,
6902008001,Kuwait,690,2008,MENA,1,1,24,6,2008,24,6,2008,0,,100,liberals young kuwaitis
6902008002,Kuwait,690,2008,MENA,1,2,28,7,2008,3,8,2008,1,,100,asian workers from bangladesh
6902009000,Kuwait,690,2009,MENA,0,0,,,,,,,0,,.,
6902010001,Kuwait,690,2010,MENA,1,1,8,12,2010,8,12,2010,0,,100,members of the parliament in opposition and their supporters
6902011001,Kuwait,690,2011,MENA,1,1,18,2,2011,18,2,2011,0,,1000,
6902011002,Kuwait,690,2011,MENA,1,2,9,3,2011,9,3,2011,0,,1000,
6902011003,Kuwait,690,2011,MENA,1,3,10,10,2011,10,10,2011,0,,3000,
6902011004,Kuwait,690,2011,MENA,1,4,16,11,2011,16,11,2011,1,,100s,
6902012001,Kuwait,690,2012,MENA,1,1,27,8,2012,27,8,2012,0,,100s,
6902012002,Kuwait,690,2012,MENA,1,2,10,9,2012,11,9,2012,0,,1500,
6902012003,Kuwait,690,2012,MENA,1,3,24,9,2012,24,9,2012,0,,3000,
6902012004,Kuwait,690,2012,MENA,1,4,6,10,2012,6,10,2012,0,,100s,
6902012005,Kuwait,690,2012,MENA,1,5,15,10,2012,15,10,2012,1,,1000,
6902012006,Kuwait,690,2012,MENA,1,6,21,10,2012,21,10,2012,0,,10000s,
6902012007,Kuwait,690,2012,MENA,1,7,31,10,2012,31,10,2012,0,,1000s,
6902012008,Kuwait,690,2012,MENA,1,8,11,11,2012,11,11,2012,0,,1000s,
6902012009,Kuwait,690,2012,MENA,1,9,4,12,2012,8,12,2012,0,,100s,
6902012010,Kuwait,690,2012,MENA,1,10,15,12,2012,16,12,2012,0,,100s,
6902012011,Kuwait,690,2012,MENA,1,11,21,12,2012,22,12,2012,0,,100s,
6902013001,Kuwait,690,2013,MENA,1,1,6,1,2013,6,1,2013,0,,100s,
6902013002,Kuwait,690,2013,MENA,1,2,14,1,2013,14,1,2013,0,,100s,
6902013003,Kuwait,690,2013,MENA,1,3,15,4,2013,17,4,2013,1,,1000s,
6902013004,Kuwait,690,2013,MENA,1,4,2,10,2013,2,10,2013,0,,100s,
6902013005,Kuwait,690,2013,MENA,1,5,7,11,2013,7,11,2013,0,,100s,
6902014001,Kuwait,690,2014,MENA,1,1,2,7,2014,2,7,2014,1,50-99,>50,supporters of former mp musallam al barrak
6902014002,Kuwait,690,2014,MENA,1,2,3,7,2014,3,7,2014,1,50-99,>50,supporters of former mp musallam al barrak
6902014003,Kuwait,690,2014,MENA,1,3,4,7,2014,4,7,2014,1,50-99,>50,supporters of former mp musallam al barrak
6902014004,Kuwait,690,2014,MENA,1,4,5,7,2014,5,7,2014,1,50-99,>50,supporters of former mp musallam al barrak
6902014005,Kuwait,690,2014,MENA,1,5,6,7,2014,6,7,2014,1,100-999,100s,supporters of former mp musallam al barrak
6902015000,Kuwait,690,2015,MENA,0,0,,,,,,,,,,
